"Latitude" "Longitude" "Crop" "Se" "Zn" "ph" "N_pct" "org" "Bio1" "Bio12" "TIM"
-11.644725780934 33.7425199057906 "Maize" NA 12.08 5.33 0.0973 1.303 167.353118309054 1033.22950401692 8.92612285495657
-11.5831161523237 33.7998912669718 "Maize" NA 10.203 5.49 0.0459 0.6336 168.16997221536 1161.30797717785 9.70617053198939
-11.7448089318349 33.7073538824915 "Maize" NA 21.876 5.68 0.0461 0.6613 184.004048041477 821.135811529304 7.97717883910444
-11.7895949911326 33.6941743455827 "Maize" NA 12.328 5.88 0.0695 0.8108 179.175121243308 929.723423836995 9.81508017156721
-11.798494560644 33.7488485779613 "Maize" 0.04558 14.431 6.35 0.0582 0.8045 177.193095627869 877.055949952156 10.4235706746474
-11.9119766866788 33.5933453310281 "Maize" NA 10.833 7.7 0.1265 1.7173 188.911997258796 927.528016447227 12.5210293383234
-11.9421437429264 33.5183392837643 "Maize" NA 18.665 5.4 0.0517 0.7013 192.019310095414 860.723659174319 11.4051197766528
-11.9872284913435 33.5741539578884 "Maize" NA 23.407 5.29 0.0425 0.5774 184.514394773946 1035.62573587739 9.25585845217983
-11.986866267398 33.6468913592398 "Maize" NA 9.964 5.51 0.023 0.2968 183 1003 8.24033673228511
-11.993811680004 33.6430874001234 "Maize" NA 23.767 5.9 0.0431 0.6412 182.887527838576 1061.4766443448 8.67437974447859
-12.0056431973353 33.6841672752052 "Maize" NA 17.112 7.6 0.069 1.0374 183.166697702975 902.667349465456 11.9215387357926
-11.8930850923061 33.6728569865226 "Maize" NA 16.859 6.24 0.0765 0.8961 183.20598007292 847.497009577411 10.9574813109352
-11.8511470360681 33.6617770325392 "Maize" NA 20.366 5.9 0.0637 0.8688 179 918.985208143709 8.41159892191278
-11.879726476036 33.5989884473383 "Maize" NA 17.921 5.86 0.0416 0.5611 189.845008996354 840.309982007291 9.46000690956734
-11.7339829914271 33.4428855590522 "Maize" 0.02946 15.23 6.17 0.0404 0.5302 197.160912443345 806.640316285588 9.15544316951427
-11.6652911994606 33.5034368466585 "Maize" NA 18.961 6.31 0.0873 1.141 192.954107507596 852.413032431637 9.91329750855096
-11.5853153122589 33.4642151556909 "Maize" NA 17.828 6.28 0.0494 0.6516 196 870 11.623459555282
-11.6080870572477 33.3530654199421 "Maize" 0.0254 16.853 6.47 0.1153 1.364 203 791.968062702432 13.5106097993906
-11.639131992124 33.4172263741493 "Maize" 0.0486 19.332 7.13 0.0902 1.0093 199 823.535615916584 10.8559789279527
-11.701717316173 33.3533938229084 "Maize" 0.02165 16.658 7.19 0.0634 0.9125 203 811.745968423988 9.10916563249112
-11.7818325525149 33.3708138484507 "Maize" NA 17.399 6.18 0.0452 0.6797 202 832.987672284988 10.4559797913025
-11.7852631397545 33.3642400894314 "Maize" 0.06479 15.919 6.76 0.0426 0.6607 202 838.865841673141 11.9887540752999
-11.860256656073 33.3579805679619 "Maize" 0.02328 22.46 6.06 0.035 0.4904 200.837026082703 929.530627502847 9.93397865256878
-11.9342322321608 33.3565045986324 "Maize" 0.04418 22.674 6.83 0.0435 0.5731 201 919.025388038026 10.2788450101139
-11.7751008365303 33.5067606065422 "Maize" 0.0164 14.671 5.92 0.0366 0.5005 191.919322836564 942.823700720253 10.5672058473544
-11.8282647337764 33.5255495645105 "Maize" NA 22.647 5.52 0.089 1.267 192.44243886974 890.399517298586 9.50204813535657
-11.8877815268933 33.4974820073694 "Maize" 0.01505 20.601 5.86 0.0324 0.4198 195 843 13.0164711582505
-11.8190357554703 33.4365467447787 "Maize" 0.28106 19.78 6.32 0.0287 0.4602 199 845.115669957728 9.75345888346901
-12.0066709443926 33.3320346381515 "Maize" 0.02838 18.766 6.21 0.0563 0.7401 202 891.56378533339 11.0673892819804
-12.0579234324395 33.2828184496611 "Maize" 0.07702 30.232 7.64 0.0728 0.9592 201 990.881990076683 10.36590343065
-12.0785882603377 33.3657650928944 "Maize" NA 21.881 6.05 0.0751 1.046 201 843.013172466984 10.5176938851725
-12.0303621003404 33.5086383204907 "Maize" NA 10.191 5.05 0.0237 0.3384 188.183669360346 886.367338720691 10.0199367595523
-12.041402827017 33.4333318658173 "Maize" 0.07556 17.536 6.86 0.0684 1.087 195.924836633132 842.170868416618 9.62268264049679
-11.9994659023359 33.4139472059905 "Maize" 0.02624 17.826 6.7 0.02 0.3721 198.728917402916 839.083579200743 15.649207401787
-11.9601737614721 33.4510333556681 "Maize" 0.17866 19.752 7.36 0.0754 0.8781 195.020899730528 862.533245571985 10.6151834607121
-11.9503551162779 33.4478702768683 "Maize" 0.02628 15.752 6.8 0.0354 0.4507 196 862.980204285594 11.3981628406574
-11.8860855326056 33.4307971782982 "Maize" 0.04321 17.236 7.16 0.0594 0.7759 198.918717540867 848.089050461207 10.0409447702374
-11.8465410126373 33.7484137248247 "Maize" NA 24.214 5.88 0.1225 1.393 172.523374263495 944.766257365046 10.3417937445533
-11.9008066272363 33.7715901900082 "Maize" NA 12.823 4.7 0.0745 0.9011 167.135079356957 1164.93245909686 9.56295680694869
-11.808783346787 33.5479644499719 "Maize" NA 11.939 5.43 0.0521 0.637 192.408220285223 842.288884672002 10.9893126360707
-12.1659372886642 33.6573250684887 "Maize" NA 15.008 5.75 0.0492 0.7189 178.841641789881 1031.41413615773 8.43072887901504
-12.2341838339343 33.6238184105604 "Maize" NA 14.011 5.28 0.0617 0.8647 182.49296627366 1007.95835539291 9.36903998750245
-12.230015345849 33.6147242132574 "Maize" 0.0644 15.896 6.1 0.0624 0.9306 183.558158691849 973.523016351887 9.90114288864898
-12.2787516284734 33.6862433049827 "Maize" NA 16.484 6.14 0.0941 1.241 179 1224.463922002 9.96889478127088
-12.3089392622932 33.5957859735935 "Maize" 0.0144 14.885 5.68 0.0481 0.6529 182.437220451102 1035.47867398589 8.79797619530593
-12.343996153213 33.6538852192461 "Maize" 0.01543 12.626 5.15 0.0541 0.7556 178 1215 9.71102852923108
-12.3197825951501 33.7378968670964 "Maize" NA 15.702 5.83 0.0573 0.7775 181 1320.3994405879 13.0503288673151
-12.4002097221091 33.7079172302037 "Maize" NA 16.272 5.81 0.0793 1.217 183.312363694075 1192.88548628576 12.6035697282323
-12.3053424619138 33.5255094151943 "Maize" 0.04554 16.841 5.46 0.1278 2.159 189 966.083214623714 10.7311888598512
-12.3209867812693 33.4711507614702 "Maize" 0.02074 16.998 5.3 0.0672 0.9759 192 917 10.9052616642179
-12.1348623465746 33.3866170886904 "Maize" 0.01605 14.266 8.08 0.0549 0.7075 200 840.492199349706 10.7543345334663
-12.1340168220922 33.3175847399979 "Maize" 0.03263 19.906 6.56 0.0474 0.7326 200.759005419707 888.131604965135 10.4687773502565
-12.2102638101205 33.3470058906823 "Maize" 0.04104 19.62 7.2 0.069 0.9793 200 887.933780638786 10.9563575405385
-12.2957466077059 33.3859560918062 "Maize" 0.02965 17.377 5.99 0.0448 0.641 197 908.392782606466 10.9105073914965
-12.2455319250002 33.4703568276017 "Maize" 0.03609 14.581 6.35 0.0311 0.45 193 902 11.0582472867609
-12.2507386794313 33.4631482232362 "Maize" 0.02069 13.401 6.48 0.0861 0.9981 194 876.583816767608 10.3225253564085
-12.208844795823 33.4114439506083 "Maize" NA 24.677 6.57 0.0307 0.4072 196.710199366125 889.73880380325 11.8832432341125
-12.1679584588855 33.4487035218626 "Maize" 0.01769 19.613 6.02 0.0678 0.8348 195.08661784868 885.149425238714 10.7988054419071
-12.1258166385814 33.4463142603635 "Maize" 0.0762 20.341 5.6 0.0621 0.7723 195.032298969609 836.805322776279 10.2111460923013
-12.0956855406984 33.5377807728946 "Maize" 0.01916 17.883 6.41 0.0386 0.54 184 935 8.53812549466538
-12.1086031012237 33.625780781731 "Maize" NA 18.193 5.9 0.0501 0.7602 179.745554246657 912.255073893705 9.2596450878293
-12.1212969068437 33.6922634392976 "Maize" NA 21.663 4.79 0.13 2.038 171 1251.83307666188 9.0406928699767
-12.2382988035678 33.5614241100847 "Maize" NA 16.472 5.54 0.0388 0.4521 189 889 15.7888185641915
-12.1724495664238 33.5211457964032 "Maize" 0.0159 15.326 6.21 0.0719 0.4662 192 851 10.7871168536442
-12.1631819056347 33.5819534864276 "Maize" NA 16.355 6.59 0.0785 0.9592 183 966.783262809379 8.8062590773493
-12.197742126882 33.7019094172865 "Maize" 0.00635 21.763 5.28 0.0886 1.24 176.059206335219 1303.30611174753 8.28656418341657
-12.5113916024565 33.586080064997 "Maize" 0.04284 17.546 6.71 0.038 0.5514 196 1088 10.0838747891634
-12.4686267971992 33.6533360369503 "Maize" 0.02889 12.988 5.67 0.0947 1.357 193 1041 8.68335671869867
-12.4645898211747 33.6600251309573 "Maize" 0.01209 16.71 8.03 0.0701 1.0222 193.044028004012 990.585008144441 9.60556708637205
-12.4748384580016 33.7387740332633 "Maize" 0.0366 16.268 6.66 0.083 1.142 184.422262346538 1469.35511418808 7.81627291777689
-12.3978601908311 33.7782772723585 "Maize" 0.02557 15.663 4.69 0.0886 1.303 182 1338 9.55992160197941
-12.4629550985991 33.7938142195344 "Maize" 0.01527 27.832 7.38 0.1618 2.29 190 1449 7.75546628284089
-12.4609216907992 33.783820560202 "Maize" 0.01213 17.551 6.32 0.0824 1.258 189.840357979273 1413.34456273182 8.39219271136703
-12.5934085668995 33.5969910398125 "Maize" 0.02279 17.208 5.82 0.0455 0.5564 201 1117 9.77144155771696
-12.5421209586784 33.6729038413614 "Maize" 0.01128 21.214 6.5 0.0688 0.9308 199.756829056789 1036.17261516966 11.2294682649365
-12.6906502945348 33.6239541973918 "Maize" 0.05752 19.629 6.47 0.0524 0.6584 203.555540706237 1198.13535438089 10.1159435548147
-12.6310899574309 33.6670774966478 "Maize" 0.02761 19.159 5.78 0.0293 0.3952 204.471887030939 1055.61567223878 11.5108309531066
-12.6849547075107 33.7298571970313 "Maize" 0.02002 19.192 7.46 0.0759 1.1897 209.749758970604 1026.00578470551 11.2508946361349
-12.6767079625278 33.7232734635472 "Maize" 0.04606 18.36 7.7 0.0575 0.8253 207.146929080841 1073.97149643412 9.35132195464499
-12.6097887335345 33.7400819454342 "Maize" 0.02256 18.212 6.24 0.0966 1.453 198.290248632175 1270.57157150867 9.46339833142627
-12.5604216288775 33.7951728422194 "Maize" 0.01653 15.357 6.06 0.076 1.15 199.213488538783 1296.04922786311 8.41657328843421
-12.6321852207183 33.8097671605646 "Maize" 0.03811 17.086 6.21 0.0628 0.8923 199 1437 8.60115520802978
-12.6795962825417 33.8146112300455 "Maize" 0.03017 33.023 5.91 0.0578 0.851 203.933913596635 1389.27304956299 7.73094444913857
-13.2412225194275 33.8416649121791 "Maize" 0.01235 14.699 6.06 0.0705 1.035 199.05796419997 894.865786626575 8.21925340433074
-13.1999286543577 33.8564016390591 "Maize" 0.01614 28.664 5.83 0.0663 0.9659 204.695533851284 861.955338512835 13.2399081915261
-13.1974820187315 33.9053589943796 "Maize" 0.01699 21.898 6.16 0.0422 0.5773 202 1034 10.320290978086
-13.1477825297042 33.878500694409 "Maize" 0.02026 17.056 6.08 0.0402 0.4945 208 821 9.0991874473024
-13.1438188953325 33.8398493081331 "Maize" 0.00391 19.047 5.82 0.0856 0.8858 204 1039 10.0515653813316
-13.0740429461002 33.8601423148065 "Maize" 0.00582 22.355 6.38 0.0474 0.6128 206.296906719169 1086.90136197197 10.0965921909771
-13.0831515602767 33.8612216524779 "Maize" 0.00566 27.236 8.01 0.1217 1.4508 207.888739333485 992.733616040986 10.3782129242013
-13.1753839273005 33.8022045046091 "Maize" 0.00959 18.178 7.01 0.1045 1.4859 203.075605751428 936.079208097328 9.44805549197146
-13.2582017406821 33.9037119504064 "Maize" 0.01742 20.227 6.22 0.1405 2.201 197.775962797684 1096.10385119074 12.1269777603017
-13.2492435816675 33.7866652943193 "Maize" 0.00915 15.526 5.94 0.0335 0.4777 200.604749908652 913.18154327008 8.82157778386267
-13.2281268015503 33.7431885302066 "Maize" 0.02381 21.77 6.22 0.1515 2.371 205 834 10.689298349134
-13.183989082463 33.7158276513218 "Maize" 0.03901 23.657 6.41 0.0464 0.6805 207.478453112143 822.521896864304 10.0783355043528
-13.1907107401639 33.717775857076 "Maize" 0.01185 20.714 5.85 0.0549 0.7983 207 840.373836609714 8.68799280790421
-13.2830350566655 33.7351423222571 "Maize" 0.01113 24.504 6.23 0.0569 0.8841 202.55160916478 806.4784630213 11.3739773982353
-13.3210583869367 33.7899266928434 "Maize" 0.01042 15.167 6.2 0.0642 1.009 195 965 9.80641110559752
-13.3562731510028 33.7979861441999 "Maize" 0.01596 16.818 6.08 0.0245 0.3026 193 926.544038273237 8.64748722907702
-13.3926043426617 33.7849481776356 "Maize" 0.00556 22.213 6.42 0.1312 2.401 195 805.728112621865 10.0901815831979
-13.3464405499398 33.7433413323015 "Maize" 0.00955 17.752 6.28 0.1268 2.264 200 769 11.5123475983485
-13.4285738132894 33.8254056125879 "Maize" 0.00903 24.786 5.94 0.1316 2.535 190 845.409742515052 11.6356828144013
-13.3808740787208 33.8460580352693 "Maize" 0.01 21.319 7.97 0.0858 1.1476 193 877 10.9097433941764
-13.3338636299595 33.8354362361133 "Maize" 0.04246 22.309 6.22 0.0354 0.489 195 828.926503674183 7.72401275395093
-13.278295174241 33.8392171449959 "Maize" 0.03043 20.189 5.92 0.0572 0.8619 198.656923334168 816.087689992485 9.09883170926259
-13.4415330737829 33.9066036231815 "Maize" 0.02448 17.936 6.02 0.0402 0.5798 184.085106768887 861.844945505252 10.9926806300632
-13.4522050805389 33.8662068732082 "Maize" 0.01824 23.483 6.02 0.0909 1.937 185.799793536529 839.404026037683 9.22826550139184
-12.3390337731689 33.9885889459401 "Maize" 0.11307 23.102 6.12 0.0466 0.7478 228 1464 10.8088850160784
-12.2511951159685 33.9793991949409 "Maize" 0.00724 23.81 6.2 0.0363 0.4622 230.216111984421 1433.19440077893 10.2961670800381
-12.291898895055 33.9912735857069 "Maize" NA 18.295 6.23 0.0644 0.8914 230.544440960367 1414.77382478044 8.70399984158598
-12.713457327336 34.1631550714373 "Maize" 0.03794 22.334 6.36 0.0609 0.8879 232 1503 9.45669931935688
-12.6516448985785 34.1789603233337 "Maize" 0.01027 22.033 7.76 0.0528 0.7858 234 1437.28012609799 7.54333142953332
-12.6089688995853 34.1514929104596 "Maize" 0.02468 24.252 6.15 0.1344 2.393 233.751850025551 1449.60169019581 13.3521879216025
-12.5828063813969 34.1161600872874 "Maize" NA 24.865 6 0.0478 0.5209 231.654683704856 1492.23635515373 12.4273293682604
-12.5892179086804 34.1131524089723 "Maize" 0.02427 18.268 6.75 0.0726 1.065 230.994507501271 1503.2471624428 10.140229407827
-12.5217447197064 34.1170059889555 "Maize" NA 19.928 6.16 0.0576 0.6521 233 1408.84346138375 9.88360560531319
-12.4756644945591 34.0714626666158 "Maize" 0.28681 25.563 6.42 0.0263 0.4339 232 1425.72205800885 12.1297989209297
-12.4278689967468 34.0775651112198 "Maize" 0.02942 14.021 5.71 0.0295 0.496 232 1464 9.35828764203827
-12.3659380059689 34.0662999171763 "Maize" 0.0048 26.66 5.9 0.0238 0.3291 233.267505434247 1353.94489949596 9.93468085647804
-12.4104094086214 34.0013357251882 "Maize" 0.01395 22.43 6.09 0.0306 0.4299 226 1520 11.5876911318794
-12.4779877066612 33.9952958934009 "Maize" NA 36.123 6.28 0.0631 1.082 225 1527 12.6901740688426
-12.8947128821164 34.2783178109675 "Maize" 0.02506 25.885 6.24 0.0473 0.6679 235 1346.93490270855 11.1413566875837
-12.8935455763712 34.2773533053696 "Maize" 0.00974 25.006 5.55 0.0558 0.7956 234.988627654172 1350.84321977568 11.7020509235591
-12.8330556023865 34.249445842579 "Maize" 0.01238 24.868 6.36 0.0531 0.7626 233.716450553832 1452.95518046198 11.0440176553214
-12.8558916365727 34.1880201548337 "Maize" 0.01074 23.443 6.15 0.067 0.9946 230 1540 11.0286355076248
-13.1238284753635 34.3232246953994 "Maize" 0.0038 28.77 6.17 0.1124 1.647 236 1131.3293863401 9.93627023817583
-13.1218601111322 34.2409924417734 "Maize" 0.01248 31.811 6.91 0.0407 0.7087 234.635361388463 1183.19885639612 9.6855101255229
-13.1221162201836 34.2440734617412 "Maize" 0.00767 21.459 5.71 0.021 0.3892 235 1177 10.0649526801151
-13.0705409869551 34.3002167064696 "Maize" 0.06072 14.909 6.89 0.0465 0.7184 234.517913635498 1241.0295000952 10.1800364711655
-13.0063347285613 34.3021658342331 "Maize" 0.00417 25.792 6.48 0.0769 1.056 233.717048483935 1394.20202431731 11.7670910438035
-12.9414603067561 34.2853932268917 "Maize" 0.00693 33.746 7.29 0.1008 1.4299 234 1447.08084964808 10.0915592488052
-12.9217145126312 34.276458537206 "Maize" 0.02156 22.376 5.31 0.0427 0.4661 233.004354282535 1450.55586318146 9.2524154158136
-13.0288594169542 34.2641329485923 "Maize" 0.04429 18.092 5.17 0.0417 0.7974 234 1272 10.1288547022953
-13.0567554803565 34.2253925465047 "Maize" 0.08711 12.049 5.74 0.0347 0.6244 232.006898964555 1292.77405660001 10.0238346504168
-12.9501509992405 34.2534062080085 "Maize" 0.00851 22.226 5.37 0.029 0.3802 234 1293.13211663616 9.59677023564941
-12.9770647455006 34.1998625267297 "Maize" 0.00447 17.185 6.2 0.0513 0.7288 233.401608503032 1197.5265591133 10.0482710015669
-12.9330388410016 34.2957589589059 "Maize" NA 15.931 6.22 0.0599 0.8691 235 1392.29264618637 10.8486030832492
-12.9211576189845 34.2984580993652 "Maize" 0.004 25.414 6.35 0.1147 1.561 235 1420 11.9475986238557
-13.1834429595619 34.3264686595648 "Maize" 0.00369 20.484 6.14 0.0708 1.412 236 1103.45372994597 10.1485437197518
-13.2308457652106 34.2519473377615 "Maize" 0.00871 32.898 5.87 0.0406 0.7233 234 1099.14869475359 10.8178356707203
-13.2089787209406 34.2083992436528 "Maize" NA 18.938 7.48 0.1183 1.7189 232 1147.07649969453 9.34543193931425
-13.2007190678268 34.1274013929069 "Maize" 0.01336 18.046 6.9 0.0504 0.5991 228.978389583443 1106.79886434585 13.8934346278892
-13.1663629459217 34.1850663721561 "Maize" NA 18.814 6.25 0.0584 0.8134 232.52845884142 1102.18415533817 9.80874960152012
-13.1718017533421 34.2665543965995 "Maize" 0.00385 32.175 5.63 0.051 0.7423 235 1118.57258906645 10.4972299581094
-13.2359237316995 34.3164486810565 "Maize" 0.04229 23.434 6.25 0.1178 1.732 234.249781110725 1154.37257005087 9.69065969777271
-13.2854986656457 34.3069425970315 "Maize" 0.00356 18.424 5.78 0.0386 0.6559 237 950.509359976136 11.0800687667891
-13.3171598799526 34.2167577613145 "Maize" 0.11452 22.554 6.73 0.0728 1.091 232.895190747782 1050.25316291858 10.9404721883988
-13.3381756581366 34.1229586489498 "Maize" 0.00921 21.292 6.26 0.0713 0.9197 226 1020 10.640394496516
-13.3700788998976 34.1834837011992 "Maize" 0.02039 30.197 6.12 0.0477 0.7728 228.281913259044 1081.16756381621 9.77809675519097
-13.2554484112188 34.17967479676 "Maize" 0.00587 22.634 6.11 0.0777 1.101 231 1013 12.5881711819483
-13.2594340061768 34.1821230668574 "Maize" 0.00505 25.658 6.4 0.1027 1.588 230.994440432813 1020.28679773829 10.4550914926513
-13.2618233095854 34.1243963129818 "Maize" 0.0445 16.91 5.65 0.0365 0.5933 229.731136794079 977.565355648117 11.0654940871832
-13.3910088054835 34.2750410735607 "Maize" 0.03149 18.523 6.03 0.0514 0.9576 236 994.61470721969 11.0202842058039
-13.4281399659812 34.2525951750576 "Maize" NA 21.54 6.12 0.1405 2.193 235 988 10.0134900852622
-13.4264401579275 34.2668612580746 "Maize" NA 25.444 6.04 0.0712 0.8815 235.323851903076 984.706278764341 12.0596934380513
-13.3465955313295 34.2575928010046 "Maize" 0.12717 24.695 6.25 0.0901 1.232 235 1022 10.9727005375696
-13.4753793664276 34.1853954456746 "Maize" 0.01674 28.633 5.92 0.0618 0.8176 230 1014.55435531209 10.7185225867808
-13.4386060712859 34.1475869435817 "Maize" NA 21.733 7.21 0.085 1.3385 226 1004 10.5967367414978
-13.4052202384918 34.1883383318781 "Maize" NA 23.304 7.2 0.2183 3.0362 231 1013 12.0377164098444
-13.4704258712008 34.2467315308749 "Maize" 0.07738 31.097 6.96 0.0809 1.787 234 996 10.7996445013026
-13.4566077170893 34.3093813117593 "Maize" NA 20.723 5.91 0.0672 0.9478 236.797500541845 968.227494039706 12.9585212489567
-13.5156309837475 34.2618377320468 "Maize" 0.00952 26.538 6.53 0.0807 1.225 234 1008.64412684891 10.1537901040025
-13.5293928114697 34.1884270962327 "Maize" NA 20.489 7.04 0.0562 0.838 229 1008 11.871709687442
-13.5736016090959 34.1295035742223 "Maize" 0.00998 24.021 6.56 0.0303 0.3543 223.538579912948 1000.91822356912 10.6694981116312
-13.5923495376482 34.1885814070701 "Maize" 0.01726 14.884 6.37 0.067 0.9405 228 1009.68597888417 9.83151958764888
-13.5695977415889 34.2403177823871 "Maize" 0.02266 22.46 6.62 0.0488 0.6052 232 1024 10.1881962616488
-13.5539216967299 34.3040931690484 "Maize" 0.06512 25.342 6.67 0.1147 2.086 235 1009 12.0855668916643
-13.6323109734803 34.224690310657 "Maize" 0.01549 21.298 6.46 0.0773 0.9215 230.255259137739 1001.68191219163 9.54635607632852
-13.6125936359167 34.2881248053163 "Maize" 0.00473 24.977 7.39 0.0854 1.9047 233 1027 11.7119703134513
-13.5401749564334 34.3823119997978 "Maize" 0.03987 18.5 6.6 0.0534 1.05 237 987.173921536537 11.8610190369682
-13.5796359507367 34.3470520991832 "Maize" 0.00834 24.738 5.51 0.0302 0.5119 236 1031 12.8152963653738
-13.6455532070249 34.3496808316558 "Maize" NA 20.924 6.81 0.1046 1.529 235 1038.23791600171 14.0952687201529
-13.6435328749939 34.1537788230925 "Maize" 0.03998 21.469 6.68 0.1557 2.986 222 1044.37506896088 13.4539001012711
-13.6093303933739 34.4079549238085 "Maize" 0.03739 26.152 6.37 0.0863 1.44 237 1019.60648916511 14.1698952817128
-13.6084652552381 34.4032903108745 "Maize" 0.01225 21.566 6.55 0.0626 1.144 237 1021 12.81790194522
-13.6902047367766 34.383375076577 "Maize" 0.03256 23.316 6.57 0.0528 1.332 235.528177747756 1056.88540950686 11.7249251160227
-13.6668622680008 34.4208276830613 "Maize" 0.00463 23.267 6.8 0.0737 1.495 237 1017.88285170955 10.7045188864737
-13.6569184390828 34.4924486149102 "Maize" 0.12641 18.587 5.58 0.0315 0.6922 237 1054 12.5065506686562
-13.6781821539625 34.2854006029665 "Maize" 0.01426 27.281 6.86 0.1158 2.147 231 1072.89757122211 10.4864950748698
-13.6768011096864 34.2883078660815 "Maize" 0.00401 20.835 5.43 0.0988 1.671 231.292174294565 1069.20173417066 10.6309421335388
-13.6853426462039 34.2232997529208 "Maize" 0.06347 20.196 6.79 0.0439 0.6316 227.520876291916 1063.66610629149 11.9224632800422
-13.7314499448984 34.2936619743704 "Maize" 0.01124 29.518 6.53 0.0543 1.05 231.813028912279 1037.23519045619 12.7738078699582
-13.7418757751584 34.3998132459819 "Maize" 0.03696 19.387 6.65 0.0375 0.7191 236 1032.97957798015 13.4638223985469
-13.6976115731522 34.4667845685035 "Maize" 0.10624 33.111 6.24 0.0553 1.52 237 1068.40797999343 11.6206391245505
-13.7702767224982 34.3803460244089 "Maize" 1.17002 27.499 7.08 0.0937 2.8758 235 1018 12.1384736451912
-13.7707948498427 34.3733072374016 "Maize" 0.68532 26.637 7.52 0.075 1.9077 235 1001.0499571362 11.5491866144662
-13.817062578164 34.3171470612287 "Maize" 0.065 24.616 6.09 0.089 1.976 230.808602773103 1083.26825631936 10.8777354714165
-13.7742705317214 34.4225767347961 "Maize" 0.14793 21.493 6.28 0.0609 1.628 236 1032.85538792577 10.813327592303
-13.7896772241219 34.4733453355729 "Maize" 0.08959 24.397 6.06 0.0964 1.452 236.366957625688 1066.61541838542 10.6017371244455
-13.7802188331261 34.4411470927298 "Maize" 0.03759 26.706 6.79 0.1684 3.01 236 1033.31639385173 11.4870466032419
-13.7811921816319 34.5037444867193 "Maize" 0.10273 17.211 6.45 0.04 0.9921 237 1076 11.3181701892282
-13.76813150011 34.5545937214046 "Maize" 0.09232 20.635 5.71 0.0545 1.385 237 1036.82882316285 11.7195323780319
-13.7538396427407 34.5976221375167 "Maize" 0.11614 18.623 6 0.0273 0.4089 236.055566363274 1167.5830577365 11.0557570182391
-13.7458344642072 34.4900123309344 "Maize" 0.11803 21.506 6.65 0.1866 4.33 236 1083 11.9315234007047
-13.7743802508339 34.4696940109133 "Maize" 0.54326 22.836 5.81 0.0602 1.302 236 1081 12.0716590993257
-13.8339558849111 34.5249543897807 "Maize" 0.42631 30.885 6.25 0.1771 3.416 237 1062.67241531865 11.8744737987461
-13.8273653201758 34.5626856107264 "Maize" 0.41702 25.607 6.47 0.0342 0.7204 238 1053.7574374415 11.8071431727496
-13.7973628845065 34.4217109680175 "Maize" 0.02936 21.557 6.78 0.0993 1.452 236 1038.62495602065 10.1289111947448
-13.8256059587001 34.3719516322016 "Maize" 0.02581 23.721 6.45 0.0371 0.4979 233.506477836 1047.69921967686 10.8842922439897
-13.8503279210999 34.4271359872072 "Maize" 0.00995 21.973 6.48 0.0456 0.579 235 1109.46376624864 10.2578852091945
-13.8794465688988 34.3828140757977 "Maize" 0.00988 17.423 5.83 0.0644 0.95 230.493753162793 1084.23737981385 11.7047681402951
-13.917433982715 34.3485821317881 "Maize" NA 21.372 6.47 0.0946 1.384 226.213636343359 1135.1136376817 13.1124938234617
-13.8720292132347 34.322343589738 "Maize" 0.01168 29.44 5.67 0.0919 1.298 230 1011 11.3007045601331
-13.8387411134317 34.4869425427168 "Maize" 0.05244 24.184 6.9 0.1057 1.874 237 1037 12.8017689786746
-13.9228750113397 34.5036558900028 "Maize" 0.01135 26.571 6.74 0.056 0.6617 237 1071 11.5982925388476
-13.8690396817401 34.5091246627271 "Maize" 0.07604 27.191 6.86 0.1296 2.946 238 1024 9.74021393589653
-13.882227349095 34.5578920841217 "Maize" 0.31422 24.634 6.42 0.191 3.343 238 1035.82364786519 11.7306180250452
-13.8847903674468 34.5547081343829 "Maize" 0.23698 19.48 6.6 0.226 3.867 238 1030.57640767773 10.7627686968907
-13.8872449658811 34.4617731124162 "Maize" NA 24.488 6.78 0.0884 1.211 236 1106.05935364523 10.827218978385
-13.9367330214008 34.4413991365581 "Maize" 0.00441 20.887 7.54 0.0514 0.6752 234.626774062528 1107.47871124966 11.9512511812241
-13.9407640043646 34.4431421533227 "Maize" 0.01505 20.636 7.16 0.0294 0.3725 234.696042247638 1104.82374651417 10.9737517068429
-14.3659697799012 35.4964037239551 "Maize" 0.04811 15.622 6.95 0.1327 2.23 214.18522402875 1002.78326849986 10.0795080891791
-14.3839345872402 35.575836841017 "Maize" 0.01382 31.478 5.82 0.0505 0.7091 218.957155680326 1094.60897858685 9.33965655665599
-14.4055018527433 35.4445121157914 "Maize" 0.03292 24.658 7.34 0.103 1.6452 212 938 9.36736505112964
-14.3215078068897 35.4331553075462 "Maize" NA 18.542 5.75 0.1304 2.384 211 1019.0619838592 8.73893635884886
-14.4476671004667 35.3824424464255 "Maize" NA 22.508 6.22 0.1474 2.28 218.436946624241 994.621679745443 8.23675919234381
-14.3349867034703 35.5338900256902 "Maize" 0.03539 22.105 6.06 0.0361 0.4776 212.314868125335 1185.27600707397 9.5426705116274
-14.3292412860319 35.5345739051699 "Maize" 0.01141 25.133 6.08 0.0711 1.11 209.746139541841 1202.69705724173 9.39481048100273
-14.2852320196107 35.5012840870767 "Maize" 0.0245 22.506 6.05 0.0442 0.5957 213 990.33661774711 9.67210167711891
-14.4248987920582 35.6359557900577 "Maize" 0.02183 23.501 7.26 0.0286 0.4443 223.33752763435 1064.8741709695 12.1515584973493
